Order/PO Number,External ID,Model Number,ASIN,Merchant Sku,Title,List Price,Discount,Cost,Quantity Ordered,Previously Confirmed Quantity,Quantity Confirmed,Quantity Canceled,Quantity Received,Hand Off Start,Hand Off End,Hand Off Type,Expected Hand Off Date,Availability Status,Error From Previous Upload Attempt,Vendor Code,Fulfillment Center,Consolidation ID,Condition,Order Date,Is Back Order,Freight Terms,Payment Method,Special Instructions,Comments,Legal Entity Id,Currency Code,External Id Type,Item Package Quantity,Aggregate Quantity,Merchant Customer ID,Merchant Sku ratio
6WP9OZ4I,655258856291,K7716-F2298,B07C6DCZ72,,"HomePop Round Tweed Storage Ottoman, Teal Tweed",$89.99,18%,$73.71,7,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BNA2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6WP9OZ4I,655258855737,K6499-F2208,B07C6JVPLP,,"HomePop Swoop Arm Accent Chair, Dark Charcoal",$199.99,28%,$143.44,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BNA2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6WP9OZ4I,655258849125,K7579-B238,B07D49QF64,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Purple",$129.99,23%,$99.64,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BNA2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6WP9OZ4I,655258853580,K7225-B233,B07DPRWV11,,"HomePop Faux Fur Square Stool with Metal Legs, Pink",$89.99,15%,$76.45,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BNA2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6WP9OZ4I,655258853733,K7646-A823,B07DPSMRF4,,"HomePop Square Storage Ottoman with Hinged Lid, Blue Trellis",$79.71,0%,$79.71,19,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BNA2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6WP9OZ4I,655258853726,K7342-F2236,B07DQ82GJB,,"HomePop Square Storage Ottoman with Lift Off Lid, Natural Windowpane",$79.99,8%,$73.88,5,5,5,0,5,12-Oct-2021,18-Oct-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,BNA2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6WP9OZ4I,655258855249,K7351-J014,B07FHMRQDW,,"Spatial Order Half-Moon Modern Metal and Glass Accent Table, Gold",$48.83,0%,$48.83,8,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BNA2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6WP9OZ4I,655258860199,N8264-YDQY-2,B07WS3RZKK,,"HomePop Storage Ottoman, Light Brown",$124.58,21%,$98.78,7,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BNA2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6WP9OZ4I,655258862001,N8264-F1399,B091Q9ZQR5,,HomePop Button Tufted Round Storage Ottoman - Tan Woven,$77.00,0%,$77.00,5,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,BNA2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6WP9OZ4I,655258861738,K2380-F2207,B091QBCQG2,,HomePop Luxury Large Storage Ottoman - Linen-Like Tan Woven,$86.00,0%,$86.00,2,2,2,0,2,12-Oct-2021,18-Oct-2021,Ship,14-Nov-2021,AC - Accepted: In stock,,KINEB,BNA2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XH9FNBO,655258839577,K1136-#44,B06ZZHNJM7,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Red Toile",$76.64,0%,$76.64,7,7,7,0,0,12-Oct-2021,18-Oct-2021,Ship,10-Dec-2021,AC - Accepted: In stock,,KINEB,TPA6,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XH9FNBO,655258854327,K6908-F2264,B079S749DL,,"HomePop Modern Swoop Arm Accent Chair, Indigo",$163.11,0%,$163.11,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TPA6,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XH9FNBO,655258854648,K7700-F2280,B079SBCCNN,,"HomePop Dinah Modern Dining Chair, Set of 2, Navy",$239.99,19%,$193.58,4,4,4,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,TPA6,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XH9FNBO,655258854792,K7701.24-F2280,B07B3R829Q,,"HomePop Dinah Modern Counter Height Barstool, 24-inch, Blue",$134.67,0%,$134.67,7,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TPA6,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XH9FNBO,655258856475,K7395-B269,B07C6KNLZG,,"HomePop Rimo Upholstered Armed Storage Bench with Pillows, Light Gray",$209.57,0%,$209.57,2,2,2,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,TPA6,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XH9FNBO,655258855485,K7395-F2289,B07P2J8XTH,,"HomePop Rimo Upholstered Armed Storage Bench with Pillows, Cream",$203.97,0%,$203.97,3,3,3,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,TPA6,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XH9FNBO,655258843208,K7395-F2134,B07P98ZT6W,,"HomePop Rimo Upholstered Armed Storage Bench with Pillows, Dark Gray",$229.99,11%,$203.97,2,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TPA6,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258841341,K6805-B214,B01LYNXUEC,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Gray Velvet",$149.85,0%,$149.85,3,3,3,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258850008,K7446-F2181,B01LZZ13R6,,"HomePop Blake Backless Nailhead Trim Counter Height Barstool, 24-inch, Green Tweed",$99.99,14%,$86.00,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258838280,K6805-F2004,B071QXXCGG,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Brown",$174.83,0%,$174.83,3,3,3,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258838228,K6805-A755,B071Y8LVFP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Gray",$174.83,0%,$174.83,4,4,4,0,0,12-Oct-2021,18-Oct-2021,Ship,09-Dec-2021,AC - Accepted: In stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258845929,K6805-B228,B075832ZBP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Dark Green Velvet",$229.99,24%,$174.83,4,4,4,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258854846,K7703-A832,B079S1LJ45,,"HomePop Round Upholstered Storage Ottoman, Grey Medallion",$93.66,0%,$93.66,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258849996,K7446-F2178,B07BW12LRP,,"HomePop Blake Backless Nailhead Trim Counter Height Barstool, 24-inch, Linen",$99.99,14%,$85.99,3,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258856161,N6354-E074,B07CCGLSSQ,,"HomePop Parsons Upholstered Accent Dining Chair, Set of 2, Dark Brown Faux Leather",$137.36,0%,$137.36,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258854716,K7651.24-F2261,B07D11DH3L,,"HomePop Backless Metal Frame Barstool, 24-inch, Wicker Grey",$89.99,11%,$79.71,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258849125,K7579-B238,B07D49QF64,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Purple",$129.99,23%,$99.64,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258853580,K7225-B233,B07DPRWV11,,"HomePop Faux Fur Square Stool with Metal Legs, Pink",$89.99,15%,$76.45,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XS1KFRR,655258862001,N8264-F1399,B091Q9ZQR5,,HomePop Button Tufted Round Storage Ottoman - Tan Woven,$77.00,0%,$77.00,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,GEG2,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258819159,N6354-F923,B0095BBE5A,,"HomePop Parsons Upholstered Accent Dining Chair, Set of 2, Sienna Toned Circle",$149.85,0%,$149.85,2,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258823521,N6354-F1331,B00ELWFJW2,,"HomePop Parsons Upholstered Accent Dining Chair,Set of 2, Brown Damask",$144.86,0%,$144.86,3,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258827208,K6380-F1326,B00FAQKHSO,,"HomePop Parsons Classic Dining Chair with Nailhead Trim, Set of 2, Natural Linen",$157.99,0%,$157.99,4,4,4,0,0,04-Oct-2021,08-Oct-2021,Ship,12-Dec-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258834527,N8264-B119,B016YSU2SG,,"HomePop Large Button Tufted Round Storage Ottoman, Berry",$109.99,31%,$76.18,7,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258841679,K6874-A583,B01LX2KESD,,HomePop Youth Upholstered Storage Bench with Hinged Lid,$88.50,5%,$84.38,3,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258842409,N6302-F1570,B01LZYT4TH,,"HomePop Modern Storage Bench with Hinged Lid, Navy",$103.99,12%,$92.00,2,2,2,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Dec-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258850008,K7446-F2181,B01LZZ13R6,,"HomePop Blake Backless Nailhead Trim Counter Height Barstool, 24-inch, Green Tweed",$99.99,14%,$86.00,1,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258839706,K6805-F2093,B06ZXS6TW5,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Light Grey",$115.05,33%,$76.64,10,10,10,0,0,04-Oct-2021,08-Oct-2021,Ship,03-Dec-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258839492,K6995-F971,B06ZY2Q2HW,,"HomePop Parsons Modern Dining Chair, Single Pack, Pink Coral",$180.99,53%,$84.30,2,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258844274,K7399-B118,B0716RD2JS,,"HomePop Round Metal Base Decorative Ottoman, White Velvet",$54.79,0%,$54.79,9,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258844212,K6958-B200,B071D9BTMT,,"HomePop Velvet Tufted Ottoman with Metal Base, Orange",$85.84,0%,$85.84,8,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258822715,K1136-F975,B071XZ2VQ6,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Brown Sage Leaf",$96.74,21%,$76.64,3,3,3,0,0,04-Oct-2021,08-Oct-2021,Ship,02-Dec-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258838228,K6805-A755,B071Y8LVFP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Gray",$174.83,0%,$174.83,7,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258838105,K6805-F2053,B07223PM9F,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Green and Cream Geometric",$224.94,20%,$179.51,3,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258849101,K7579-B220,B0757WR64L,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Pink",$129.99,23%,$99.64,1,1,1,0,0,04-Oct-2021,08-Oct-2021,Ship,01-Dec-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258849415,K6499-A769,B0757WW6RP,,"HomePop Swoop Arm Accent Chair, Grey Trellis",$199.99,33%,$133.59,1,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258845929,K6805-B228,B075832ZBP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Dark Green Velvet",$229.99,24%,$174.83,2,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258848500,K6171-B229,B0758577B5,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Dark Gray",$133.00,45%,$73.06,21,21,21,0,0,04-Oct-2021,08-Oct-2021,Ship,26-Nov-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258854853,K7703-A837,B079RYHF7T,,"HomePop Round Upholstered Storage Ottoman, Navy Floral",$112.99,14%,$97.24,4,4,4,0,0,04-Oct-2021,08-Oct-2021,Ship,23-Nov-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258854280,K6859-A832,B079S77RC5,,"HomePop by Kinfine Fabric Upholstered Chair - Barrel Shaped Accent Chair, Grey Medallion",$162.23,0%,$162.23,3,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258854860,K7703-F1147,B079S8Y9MZ,,"HomePop Round Upholstered Storage Ottoman, Black Geo",$112.99,17%,$93.66,2,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258849279,K6499-B229,B079SFGYPY,,"HomePop Velvet Swoop Arm Accent Chair, Dark Gray",$199.99,22%,$155.34,6,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258849866,K6380-F2164,B07BQBPNGH,,"HomePop Parsons Classic Dining Chair with Nailhead Trim, Set of 2, Tan",$229.99,22%,$179.51,2,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258849996,K7446-F2178,B07BW12LRP,,"HomePop Blake Backless Nailhead Trim Counter Height Barstool, 24-inch, Linen",$99.99,14%,$85.99,3,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258853153,K6908-F2244,B07C43QR1Z,,"HomePop Modern Swoop Arm Accent Chair, Gray Leaf",$199.99,20%,$159.91,8,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258856291,K7716-F2298,B07C6DCZ72,,"HomePop Round Tweed Storage Ottoman, Teal Tweed",$89.99,18%,$73.71,2,2,2,0,0,04-Oct-2021,08-Oct-2021,Ship,12-Nov-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258856413,K6138-F2207,B07C6F2G76,,"HomePop Ainsley Linen Button Tufted Storage Bench with Hinged Lid, Tan",$169.99,23%,$131.08,2,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258854716,K7651.24-F2261,B07D11DH3L,,"HomePop Backless Metal Frame Barstool, 24-inch, Wicker Grey",$89.99,11%,$79.71,1,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258849125,K7579-B238,B07D49QF64,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Purple",$129.99,23%,$99.64,1,1,1,0,0,04-Oct-2021,08-Oct-2021,Ship,24-Nov-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258853672,K6171-F2250,B07DPSGG9Y,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Indigo",$130.99,44%,$72.81,2,2,2,0,0,04-Oct-2021,08-Oct-2021,Ship,18-Nov-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258853733,K7646-A823,B07DPSMRF4,,"HomePop Square Storage Ottoman with Hinged Lid, Blue Trellis",$79.71,0%,$79.71,4,4,4,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Dec-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258853726,K7342-F2236,B07DQ82GJB,,"HomePop Square Storage Ottoman with Lift Off Lid, Natural Windowpane",$79.99,8%,$73.88,2,2,2,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Dec-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258853573,K7224-B250,B07FFMM3V1,,"HomePop Round Faux Fur Stool with Metal Base, Black",$99.99,25%,$74.60,1,1,1,0,0,04-Oct-2021,08-Oct-2021,Ship,02-Dec-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258855249,K7351-J014,B07FHMRQDW,,"Spatial Order Half-Moon Modern Metal and Glass Accent Table, Gold",$48.83,0%,$48.83,39,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258858035,K6876-F2337,B07H637RY4,,HomePop Youth Upholstered Club Chair with Storage Drawer,$149.99,25%,$112.50,1,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258860182,N8264-E903,B07WYD1XGT,,"HomePop Storage Ottoman, Gray",$124.58,21%,$98.78,5,0,0,0,0,04-Oct-2021,08-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6XZ1M5DA,655258857908,K7802-YDQY-2,B084H9DD14,,"HomePop Draper 58"" Large Ottoman with Button Tufting - Light Brown Faux Leather",$334.99,44%,$186.30,2,2,2,0,0,04-Oct-2021,08-Oct-2021,Ship,02-Dec-2021,AC - Accepted: In stock,,KINEB,STL3,,Confirmed,03-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258828205,K6171-B119,B00J8VMUP0,,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Burgundy",$139.99,45%,$76.64,53,0,0,0,0,04-Oct-2021,15-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258844588,K6862-E844,B01DGBYJQU,,"HomePop Round Leatherette Storage Ottoman with Lid, Charcoal Grey",$77.28,0%,$77.28,10,10,10,0,10,04-Oct-2021,15-Oct-2021,Ship,21-Nov-2021,AC - Accepted: In stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258847473,K6958-B203,B06ZY2PZC6,,"HomePop Velvet Tufted Ottoman with Metal Base, Teal",$121.55,24%,$91.97,9,9,9,0,9,04-Oct-2021,15-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258839522,K6908-F1540,B06ZYXMKMR,,"HomePop Modern Swoop Arm Accent Chair, Gray Geomtric, Medium",$210.99,24%,$160.32,28,0,0,0,0,04-Oct-2021,15-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258847466,K6958-B123,B06ZZS6N79,,"HomePop Velvet Tufted Ottoman with Metal Base, Blue",$91.97,0%,$91.97,20,20,20,0,20,04-Oct-2021,15-Oct-2021,Ship,06-Nov-2021,AC - Accepted: In stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
